Bin_Center,Weighted_Real_Distance,Weighted_g_plus,Weighted_g_cross,Counts,bin_weight
3.239299100476142335e-04,3.220900695232539897e-04,1.676575765618134109e-02,1.722671975457701213e-03,3.890000000000000000e+02,3.890000000000000000e+02
3.975196605950921235e-04,3.985935691428307208e-04,-1.049035831730775643e-02,1.139529558685363833e-02,5.520000000000000000e+02,5.520000000000000000e+02
4.878273838201903963e-04,4.887620504254736997e-04,-2.540287379553442942e-03,3.632081558809110533e-04,7.930000000000000000e+02,7.930000000000000000e+02
5.986510353943219793e-04,5.992443632933862297e-04,-4.375612341468953885e-03,-2.574146135035427531e-03,1.134000000000000000e+03,1.134000000000000000e+03
7.346513829793349963e-04,7.364180798265061592e-04,3.274924595581790721e-03,1.991506894657937843e-02,1.650000000000000000e+03,1.650000000000000000e+03
9.015480181337178975e-04,9.033783437126869298e-04,2.671544096129505053e-03,-6.992298700507565239e-03,2.415000000000000000e+03,2.415000000000000000e+03
1.106359897812507834e-03,1.108414507165852991e-03,-2.316253448600589588e-05,2.533165933137955343e-03,3.625000000000000000e+03,3.625000000000000000e+03
1.357700531605133707e-03,1.362328178089867612e-03,-1.080345534861669454e-02,1.555030303246770790e-03,5.445000000000000000e+03,5.445000000000000000e+03
1.666140229020892077e-03,1.671369761727233829e-03,5.728551599310787758e-03,4.189715491572217065e-03,8.022000000000000000e+03,8.022000000000000000e+03
2.044650641389859913e-03,2.052612577478609302e-03,-4.535197853152514273e-03,2.664927356526899677e-03,1.200500000000000000e+04,1.200500000000000000e+04
2.509150293905751221e-03,2.516788347492404480e-03,-9.912450583401081084e-04,-1.436223004677235522e-03,1.745100000000000000e+04,1.745100000000000000e+04
3.079174050549630948e-03,3.089069288494421337e-03,6.506847422413516123e-04,-2.928080484465841148e-03,2.568400000000000000e+04,2.568400000000000000e+04
3.778694666719058844e-03,3.789539968269282216e-03,3.387497606819345371e-03,-1.971663307175231666e-03,3.771000000000000000e+04,3.771000000000000000e+04
4.637130980544067541e-03,4.651661832545323991e-03,1.749033514425036521e-03,4.094550999091520205e-03,5.576800000000000000e+04,5.576800000000000000e+04
5.690585143094418000e-03,5.713959089775595170e-03,6.318446354852390659e-03,2.518423077360232038e-03,8.421400000000000000e+04,8.421400000000000000e+04
6.983360920076382358e-03,7.007976228807058332e-03,6.728175064701093742e-03,3.521802598785691695e-03,1.281560000000000000e+05,1.281560000000000000e+05
8.569826918279167122e-03,8.596055520778899187e-03,7.007595910338892953e-03,2.544740999941142237e-03,1.930200000000000000e+05,1.930200000000000000e+05
1.051670309608728274e-02,1.054644762467148514e-02,6.518933266858169435e-03,2.322088852898113610e-03,2.803800000000000000e+05,2.803800000000000000e+05
1.290586671888825643e-02,1.294319997771261124e-02,6.611303211683270536e-03,-1.889073174979125601e-03,4.057860000000000000e+05,4.057860000000000000e+05
1.583779576583048757e-02,1.588062902344084676e-02,5.577756586965942551e-03,-7.719147953171999650e-04,5.807940000000000000e+05,5.807940000000000000e+05
