Bin_Center,Weighted_Real_Distance,Weighted_g_plus,Weighted_g_cross,Counts,bin_weight
3.239299100476142335e-04,3.220900695232539897e-04,-2.696097583981103829e-02,-1.061669025793861645e-02,3.890000000000000000e+02,3.890000000000000000e+02
3.975196605950921235e-04,3.985935691428307208e-04,4.704605953399514822e-05,-9.907755508584650816e-03,5.520000000000000000e+02,5.520000000000000000e+02
4.878273838201903963e-04,4.887620504254736997e-04,-1.126523687162491556e-03,-2.590880892293130492e-04,7.930000000000000000e+02,7.930000000000000000e+02
5.986510353943219793e-04,5.992443632933862297e-04,1.280001640615967620e-02,-6.899718830128600405e-04,1.134000000000000000e+03,1.134000000000000000e+03
7.346513829793349963e-04,7.364180798265061592e-04,-1.754846620054771253e-02,-6.776950430502770920e-03,1.650000000000000000e+03,1.650000000000000000e+03
9.015480181337178975e-04,9.033783437126869298e-04,4.340946221258441297e-03,7.955689239212157191e-03,2.415000000000000000e+03,2.415000000000000000e+03
1.106359897812507834e-03,1.108414507165852991e-03,1.027904304576440515e-03,-7.277475568375716547e-03,3.625000000000000000e+03,3.625000000000000000e+03
1.357700531605133707e-03,1.362328178089867612e-03,-1.825757812084066777e-03,2.183855137676839718e-04,5.445000000000000000e+03,5.445000000000000000e+03
1.666140229020892077e-03,1.671369761727233829e-03,-6.971059418695707381e-03,-3.901731792097937017e-03,8.022000000000000000e+03,8.022000000000000000e+03
2.044650641389859913e-03,2.052612577478609302e-03,1.161755939029342341e-03,-2.560710818316494324e-03,1.200500000000000000e+04,1.200500000000000000e+04
2.509150293905751221e-03,2.516788347492404480e-03,-3.178630406641752386e-03,-1.984722637954352935e-03,1.745100000000000000e+04,1.745100000000000000e+04
3.079174050549630948e-03,3.089069288494421337e-03,-5.282458568913460037e-03,-1.100634556483238904e-03,2.568400000000000000e+04,2.568400000000000000e+04
3.778694666719058844e-03,3.789539968269282216e-03,5.063794252890918644e-04,-2.629798914752441361e-03,3.771000000000000000e+04,3.771000000000000000e+04
4.637130980544067541e-03,4.651661832545323991e-03,-2.239261561502703477e-03,-2.538083150493886456e-03,5.576800000000000000e+04,5.576800000000000000e+04
5.690585143094418000e-03,5.713959089775595170e-03,8.748878235982284764e-06,-1.339703726933755626e-03,8.421400000000000000e+04,8.421400000000000000e+04
6.983360920076382358e-03,7.007976228807058332e-03,7.793375212067460119e-04,1.626671878640592464e-03,1.281560000000000000e+05,1.281560000000000000e+05
8.569826918279167122e-03,8.596055520778899187e-03,1.665574140858050228e-03,-1.415281322930083937e-03,1.930200000000000000e+05,1.930200000000000000e+05
1.051670309608728274e-02,1.054644762467148514e-02,2.192934837420179323e-03,-2.892225398348352572e-04,2.803800000000000000e+05,2.803800000000000000e+05
1.290586671888825643e-02,1.294319997771261124e-02,2.224436915422389142e-03,2.955800487956264551e-03,4.057860000000000000e+05,4.057860000000000000e+05
1.583779576583048757e-02,1.588062902344084676e-02,2.195899454950351985e-03,5.327630780195320541e-03,5.807940000000000000e+05,5.807940000000000000e+05
